	worker_indices	worker_unique_ids	question_indices	ratings	guid	worker_group
3382	1	round1_batch0_worker1	1381	1	1_0_t1381	0
3383	1	round1_batch0_worker1	1382	1	1_0_t1382	0
3384	1	round1_batch0_worker1	1383	0	1_0_t1383	0
3385	1	round1_batch0_worker1	1384	1	1_0_t1384	0
3386	1	round1_batch0_worker1	1385	0	1_0_t1385	0
3387	1	round1_batch0_worker1	1386	0	1_0_t1386	0
3388	1	round1_batch0_worker1	1387	2	1_0_t1387	0
3389	1	round1_batch0_worker1	1388	0	1_0_t1388	0
3390	1	round1_batch0_worker1	1389	1	1_0_t1389	0
3391	1	round1_batch0_worker1	1390	0	1_0_t1390	0
3392	1	round1_batch0_worker1	1391	0	1_0_t1391	0
3393	1	round1_batch0_worker1	1392	0	1_0_t1392	0
3394	1	round1_batch0_worker1	1393	0	1_0_t1393	0
3395	1	round1_batch0_worker1	1394	0	1_0_t1394	0
3396	1	round1_batch0_worker1	1395	0	1_0_t1395	0
3397	1	round1_batch0_worker1	1396	0	1_0_t1396	0
3398	1	round1_batch0_worker1	1397	1	1_0_t1397	0
3399	1	round1_batch0_worker1	1398	0	1_0_t1398	0
3400	1	round1_batch0_worker1	1399	2	1_0_t1399	0
3401	1	round1_batch0_worker1	1400	0	1_0_t1400	0
3402	1	round1_batch0_worker1	1401	0	1_0_t1401	0
3403	1	round1_batch0_worker1	1402	0	1_0_t1402	0
3404	1	round1_batch0_worker1	1403	0	1_0_t1403	0
3405	1	round1_batch0_worker1	1404	2	1_0_t1404	0
3406	1	round1_batch0_worker1	1405	0	1_0_t1405	0
3407	1	round1_batch0_worker1	1406	0	1_0_t1406	0
3408	1	round1_batch0_worker1	1407	0	1_0_t1407	0
3409	1	round1_batch0_worker1	1408	1	1_0_t1408	0
3410	1	round1_batch0_worker1	1409	0	1_0_t1409	0
3411	1	round1_batch0_worker1	1410	0	1_0_t1410	0
3412	1	round1_batch0_worker1	1411	0	1_0_t1411	0
3413	1	round1_batch0_worker1	1412	0	1_0_t1412	0
3414	1	round1_batch0_worker1	1413	1	1_0_t1413	0
3415	1	round1_batch0_worker1	1414	0	1_0_t1414	0
3416	1	round1_batch0_worker1	1415	0	1_0_t1415	0
3417	1	round1_batch0_worker1	1416	0	1_0_t1416	0
3418	1	round1_batch0_worker1	1417	2	1_0_t1417	0
3419	1	round1_batch0_worker1	1418	1	1_0_t1418	0
3420	1	round1_batch0_worker1	1419	0	1_0_t1419	0
3421	1	round1_batch0_worker1	1420	1	1_0_t1420	0
3422	1	round1_batch0_worker1	1421	0	1_0_t1421	0
3423	1	round1_batch0_worker1	1422	2	1_0_t1422	0
3424	1	round1_batch0_worker1	1423	2	1_0_t1423	0
3425	1	round1_batch0_worker1	1424	1	1_0_t1424	0
3426	1	round1_batch0_worker1	1425	0	1_0_t1425	0
3427	1	round1_batch0_worker1	1426	2	1_0_t1426	0
3428	1	round1_batch0_worker1	1427	2	1_0_t1427	0
3429	1	round1_batch0_worker1	1428	2	1_0_t1428	0
3430	1	round1_batch0_worker1	1429	1	1_0_t1429	0
3431	1	round1_batch0_worker1	1430	0	1_0_t1430	0
3432	1	round1_batch0_worker1	1431	0	1_0_t1431	0
3433	1	round1_batch0_worker1	1432	0	1_0_t1432	0
3434	1	round1_batch0_worker1	1433	1	1_0_t1433	0
3435	1	round1_batch0_worker1	1434	1	1_0_t1434	0
3436	1	round1_batch0_worker1	1435	1	1_0_t1435	0
3437	1	round1_batch0_worker1	1436	0	1_0_t1436	0
3438	1	round1_batch0_worker1	1437	1	1_0_t1437	0
3439	1	round1_batch0_worker1	1438	1	1_0_t1438	0
3440	1	round1_batch0_worker1	1439	2	1_0_t1439	0
3441	1	round1_batch0_worker1	1440	0	1_0_t1440	0
3442	1	round1_batch0_worker1	1441	0	1_0_t1441	0
3443	1	round1_batch0_worker1	1442	1	1_0_t1442	0
3444	1	round1_batch0_worker1	1443	0	1_0_t1443	0
3445	1	round1_batch0_worker1	1444	0	1_0_t1444	0
3446	1	round1_batch0_worker1	1445	0	1_0_t1445	0
3447	1	round1_batch0_worker1	1446	1	1_0_t1446	0
3448	1	round1_batch0_worker1	1447	0	1_0_t1447	0
3449	1	round1_batch0_worker1	1448	0	1_0_t1448	0
3450	1	round1_batch0_worker1	1449	1	1_0_t1449	0
3451	1	round1_batch0_worker1	1450	0	1_0_t1450	0
3452	1	round1_batch0_worker1	1451	0	1_0_t1451	0
3453	1	round1_batch0_worker1	1452	0	1_0_t1452	0
3454	1	round1_batch0_worker1	1453	0	1_0_t1453	0
3455	1	round1_batch0_worker1	1454	0	1_0_t1454	0
3456	1	round1_batch0_worker1	1455	1	1_0_t1455	0
3457	1	round1_batch0_worker1	1456	0	1_0_t1456	0
3458	1	round1_batch0_worker1	1457	0	1_0_t1457	0
3459	1	round1_batch0_worker1	1458	0	1_0_t1458	0
3460	1	round1_batch0_worker1	1459	1	1_0_t1459	0
3461	1	round1_batch0_worker1	1460	0	1_0_t1460	0
3462	1	round1_batch0_worker1	1461	0	1_0_t1461	0
3463	1	round1_batch0_worker1	1462	0	1_0_t1462	0
3464	1	round1_batch0_worker1	1463	2	1_0_t1463	0
3465	1	round1_batch0_worker1	1464	1	1_0_t1464	0
3466	1	round1_batch0_worker1	1465	0	1_0_t1465	0
3467	1	round1_batch0_worker1	1466	2	1_0_t1466	0
3468	1	round1_batch0_worker1	1467	1	1_0_t1467	0
3469	1	round1_batch0_worker1	1468	1	1_0_t1468	0
3470	1	round1_batch0_worker1	1469	0	1_0_t1469	0
3471	1	round1_batch0_worker1	1470	1	1_0_t1470	0
3472	1	round1_batch0_worker1	1471	1	1_0_t1471	0
3473	1	round1_batch0_worker1	1472	0	1_0_t1472	0
3474	1	round1_batch0_worker1	1473	0	1_0_t1473	0
3475	1	round1_batch0_worker1	1474	1	1_0_t1474	0
3476	1	round1_batch0_worker1	1475	0	1_0_t1475	0
3477	1	round1_batch0_worker1	1476	1	1_0_t1476	0
3478	1	round1_batch0_worker1	1477	0	1_0_t1477	0
3479	1	round1_batch0_worker1	1478	0	1_0_t1478	0
3480	1	round1_batch0_worker1	1479	1	1_0_t1479	0
3481	1	round1_batch0_worker1	1480	1	1_0_t1480	0
3482	1	round1_batch0_worker1	1481	0	1_0_t1481	0
3483	1	round1_batch0_worker1	1482	0	1_0_t1482	0
3484	1	round1_batch0_worker1	1483	0	1_0_t1483	0
3485	1	round1_batch0_worker1	1484	0	1_0_t1484	0
3486	1	round1_batch0_worker1	1485	0	1_0_t1485	0
3487	1	round1_batch0_worker1	1486	2	1_0_t1486	0
3488	1	round1_batch0_worker1	1487	1	1_0_t1487	0
3489	1	round1_batch0_worker1	1488	0	1_0_t1488	0
3490	1	round1_batch0_worker1	1489	0	1_0_t1489	0
3491	1	round1_batch0_worker1	1490	0	1_0_t1490	0
3492	1	round1_batch0_worker1	1491	1	1_0_t1491	0
3493	1	round1_batch0_worker1	1492	0	1_0_t1492	0
3494	1	round1_batch0_worker1	1493	0	1_0_t1493	0
3495	1	round1_batch0_worker1	1494	0	1_0_t1494	0
3496	1	round1_batch0_worker1	1495	0	1_0_t1495	0
3497	1	round1_batch0_worker1	1496	0	1_0_t1496	0
3498	1	round1_batch0_worker1	1497	1	1_0_t1497	0
3499	1	round1_batch0_worker1	1498	0	1_0_t1498	0
3500	1	round1_batch0_worker1	1499	0	1_0_t1499	0
3501	1	round1_batch0_worker1	1500	0	1_0_t1500	0
3502	1	round1_batch0_worker1	1501	0	1_0_t1501	0
3503	1	round1_batch0_worker1	1502	1	1_0_t1502	0
3504	1	round1_batch0_worker1	1503	1	1_0_t1503	0
3505	1	round1_batch0_worker1	1504	2	1_0_t1504	0
3506	1	round1_batch0_worker1	1505	0	1_0_t1505	0
3507	1	round1_batch0_worker1	1506	1	1_0_t1506	0
3508	1	round1_batch0_worker1	1507	1	1_0_t1507	0
3509	1	round1_batch0_worker1	1508	1	1_0_t1508	0
3510	1	round1_batch0_worker1	1509	0	1_0_t1509	0
3511	1	round1_batch0_worker1	1510	0	1_0_t1510	0
3512	1	round1_batch0_worker1	1511	1	1_0_t1511	0
3513	1	round1_batch0_worker1	1512	0	1_0_t1512	0
3514	1	round1_batch0_worker1	1513	0	1_0_t1513	0
3515	1	round1_batch0_worker1	1514	0	1_0_t1514	0
3516	1	round1_batch0_worker1	1515	2	1_0_t1515	0
3517	1	round1_batch0_worker1	1516	0	1_0_t1516	0
3518	1	round1_batch0_worker1	1517	0	1_0_t1517	0
3519	1	round1_batch0_worker1	1518	2	1_0_t1518	0
3520	1	round1_batch0_worker1	1519	2	1_0_t1519	0
3521	1	round1_batch0_worker1	1520	2	1_0_t1520	0
3522	1	round1_batch0_worker1	1521	1	1_0_t1521	0
3523	1	round1_batch0_worker1	1522	1	1_0_t1522	0
3524	1	round1_batch0_worker1	1523	1	1_0_t1523	0
3525	1	round1_batch0_worker1	1524	1	1_0_t1524	0
3526	1	round1_batch0_worker1	1525	0	1_0_t1525	0
3527	1	round1_batch0_worker1	1526	1	1_0_t1526	0
3528	1	round1_batch0_worker1	1527	1	1_0_t1527	0
3529	1	round1_batch0_worker1	1528	2	1_0_t1528	0
3530	1	round1_batch0_worker1	1529	1	1_0_t1529	0
3531	1	round1_batch0_worker1	1530	1	1_0_t1530	0
3532	1	round1_batch0_worker1	1531	2	1_0_t1531	0
3533	1	round1_batch0_worker1	1532	0	1_0_t1532	0
3534	1	round1_batch0_worker1	1533	0	1_0_t1533	0
3535	1	round1_batch0_worker1	1534	2	1_0_t1534	0
3536	1	round1_batch0_worker1	1535	0	1_0_t1535	0
3537	1	round1_batch0_worker1	1536	2	1_0_t1536	0
3538	1	round1_batch0_worker1	1537	1	1_0_t1537	0
3539	1	round1_batch0_worker1	1538	2	1_0_t1538	0
3540	1	round1_batch0_worker1	1539	2	1_0_t1539	0
3541	1	round1_batch0_worker1	1540	2	1_0_t1540	0
3542	1	round1_batch0_worker1	1541	1	1_0_t1541	0
3543	1	round1_batch0_worker1	1542	1	1_0_t1542	0
3544	1	round1_batch0_worker1	1543	0	1_0_t1543	0
3545	1	round1_batch0_worker1	1544	0	1_0_t1544	0
3546	1	round1_batch0_worker1	1545	1	1_0_t1545	0
3547	1	round1_batch0_worker1	1546	0	1_0_t1546	0
3548	1	round1_batch0_worker1	1547	1	1_0_t1547	0
3549	1	round1_batch0_worker1	1548	1	1_0_t1548	0
3550	1	round1_batch0_worker1	1549	0	1_0_t1549	0
3551	1	round1_batch0_worker1	1550	2	1_0_t1550	0
3552	1	round1_batch0_worker1	1551	0	1_0_t1551	0
3553	1	round1_batch0_worker1	1552	0	1_0_t1552	0
3554	1	round1_batch0_worker1	1553	2	1_0_t1553	0
3555	1	round1_batch0_worker1	1554	1	1_0_t1554	0
3556	1	round1_batch0_worker1	1555	0	1_0_t1555	0
3557	1	round1_batch0_worker1	1556	2	1_0_t1556	0
3558	1	round1_batch0_worker1	1557	0	1_0_t1557	0
3559	1	round1_batch0_worker1	1558	1	1_0_t1558	0
3560	1	round1_batch0_worker1	1559	0	1_0_t1559	0
3561	1	round1_batch0_worker1	1560	0	1_0_t1560	0
3562	1	round1_batch0_worker1	1561	0	1_0_t1561	0
3563	1	round1_batch0_worker1	1562	2	1_0_t1562	0
3564	1	round1_batch0_worker1	1563	0	1_0_t1563	0
3565	1	round1_batch0_worker1	1564	0	1_0_t1564	0
3566	1	round1_batch0_worker1	1565	0	1_0_t1565	0
3567	1	round1_batch0_worker1	1566	2	1_0_t1566	0
3568	1	round1_batch0_worker1	1567	2	1_0_t1567	0
3569	1	round1_batch0_worker1	1568	0	1_0_t1568	0
3570	1	round1_batch0_worker1	1569	1	1_0_t1569	0
3571	1	round1_batch0_worker1	1570	0	1_0_t1570	0
3572	1	round1_batch0_worker1	1571	0	1_0_t1571	0
3573	1	round1_batch0_worker1	1572	0	1_0_t1572	0
3574	1	round1_batch0_worker1	1573	0	1_0_t1573	0
3575	1	round1_batch0_worker1	1574	0	1_0_t1574	0
3576	1	round1_batch0_worker1	1575	0	1_0_t1575	0
3577	1	round1_batch0_worker1	1576	0	1_0_t1576	0
3578	1	round1_batch0_worker1	1577	0	1_0_t1577	0
3579	1	round1_batch0_worker1	1578	0	1_0_t1578	0
3580	1	round1_batch0_worker1	1579	0	1_0_t1579	0
3581	1	round1_batch0_worker1	1580	1	1_0_t1580	0
3582	1	round1_batch0_worker1	1581	2	1_0_t1581	0
3583	1	round1_batch0_worker1	1582	0	1_0_t1582	0
3584	1	round1_batch0_worker1	1583	1	1_0_t1583	0
3585	1	round1_batch0_worker1	1584	0	1_0_t1584	0
3586	1	round1_batch0_worker1	1585	0	1_0_t1585	0
3587	1	round1_batch0_worker1	1586	1	1_0_t1586	0
3588	1	round1_batch0_worker1	1587	0	1_0_t1587	0
3589	1	round1_batch0_worker1	1588	1	1_0_t1588	0
3590	1	round1_batch0_worker1	1589	0	1_0_t1589	0
3591	1	round1_batch0_worker1	1590	0	1_0_t1590	0
3592	1	round1_batch0_worker1	1591	2	1_0_t1591	0
3593	1	round1_batch0_worker1	1592	1	1_0_t1592	0
3594	1	round1_batch0_worker1	1593	2	1_0_t1593	0
3595	1	round1_batch0_worker1	1594	0	1_0_t1594	0
3596	1	round1_batch0_worker1	1595	0	1_0_t1595	0
3597	1	round1_batch0_worker1	1596	0	1_0_t1596	0
3598	1	round1_batch0_worker1	1597	0	1_0_t1597	0
3599	1	round1_batch0_worker1	1598	0	1_0_t1598	0
3600	1	round1_batch0_worker1	1599	0	1_0_t1599	0
3601	1	round1_batch0_worker1	1600	0	1_0_t1600	0
3602	1	round1_batch0_worker1	1601	0	1_0_t1601	0
3603	1	round1_batch0_worker1	1602	0	1_0_t1602	0
3604	1	round1_batch0_worker1	1603	0	1_0_t1603	0
3605	1	round1_batch0_worker1	1604	1	1_0_t1604	0
3606	1	round1_batch0_worker1	1605	2	1_0_t1605	0
3607	1	round1_batch0_worker1	1606	2	1_0_t1606	0
3608	1	round1_batch0_worker1	1607	2	1_0_t1607	0
3609	1	round1_batch0_worker1	1608	0	1_0_t1608	0
3610	1	round1_batch0_worker1	1609	1	1_0_t1609	0
3611	1	round1_batch0_worker1	1610	1	1_0_t1610	0
3612	1	round1_batch0_worker1	1611	0	1_0_t1611	0
3613	1	round1_batch0_worker1	1612	1	1_0_t1612	0
3614	1	round1_batch0_worker1	1613	1	1_0_t1613	0
3615	1	round1_batch0_worker1	1614	0	1_0_t1614	0
3616	1	round1_batch0_worker1	1615	1	1_0_t1615	0
3617	1	round1_batch0_worker1	1616	1	1_0_t1616	0
3618	1	round1_batch0_worker1	1617	0	1_0_t1617	0
3619	1	round1_batch0_worker1	1618	0	1_0_t1618	0
3620	1	round1_batch0_worker1	1619	0	1_0_t1619	0
3621	1	round1_batch0_worker1	1620	0	1_0_t1620	0
3622	1	round1_batch0_worker1	1621	0	1_0_t1621	0
3623	1	round1_batch0_worker1	1622	2	1_0_t1622	0
3624	1	round1_batch0_worker1	1623	1	1_0_t1623	0
3625	1	round1_batch0_worker1	1624	0	1_0_t1624	0
3626	1	round1_batch0_worker1	1625	1	1_0_t1625	0
3627	1	round1_batch0_worker1	1626	0	1_0_t1626	0
3628	1	round1_batch0_worker1	1627	0	1_0_t1627	0
3629	1	round1_batch0_worker1	1628	0	1_0_t1628	0
3630	1	round1_batch0_worker1	1629	1	1_0_t1629	0
3631	1	round1_batch0_worker1	1630	1	1_0_t1630	0
3632	1	round1_batch0_worker1	1631	1	1_0_t1631	0
3633	1	round1_batch0_worker1	1632	0	1_0_t1632	0
3634	1	round1_batch0_worker1	1633	0	1_0_t1633	0
3635	1	round1_batch0_worker1	1634	0	1_0_t1634	0
3636	1	round1_batch0_worker1	1635	1	1_0_t1635	0
3637	1	round1_batch0_worker1	1636	1	1_0_t1636	0
3638	1	round1_batch0_worker1	1637	1	1_0_t1637	0
3639	1	round1_batch0_worker1	1638	0	1_0_t1638	0
3640	1	round1_batch0_worker1	1639	2	1_0_t1639	0
3641	1	round1_batch0_worker1	1640	1	1_0_t1640	0
3642	1	round1_batch0_worker1	1641	0	1_0_t1641	0
3643	1	round1_batch0_worker1	1642	2	1_0_t1642	0
3644	1	round1_batch0_worker1	1643	2	1_0_t1643	0
3645	1	round1_batch0_worker1	1644	0	1_0_t1644	0
3646	1	round1_batch0_worker1	1645	1	1_0_t1645	0
3647	1	round1_batch0_worker1	1646	1	1_0_t1646	0
3648	1	round1_batch0_worker1	1647	0	1_0_t1647	0
3649	1	round1_batch0_worker1	1648	0	1_0_t1648	0
3650	1	round1_batch0_worker1	1649	0	1_0_t1649	0
3651	1	round1_batch0_worker1	1650	0	1_0_t1650	0
3652	1	round1_batch0_worker1	1651	0	1_0_t1651	0
3653	1	round1_batch0_worker1	1652	1	1_0_t1652	0
3654	1	round1_batch0_worker1	1653	0	1_0_t1653	0
3655	1	round1_batch0_worker1	1654	1	1_0_t1654	0
3656	1	round1_batch0_worker1	1655	1	1_0_t1655	0
3657	1	round1_batch0_worker1	1656	0	1_0_t1656	0
3658	1	round1_batch0_worker1	1657	1	1_0_t1657	0
3659	1	round1_batch0_worker1	1658	0	1_0_t1658	0
3660	1	round1_batch0_worker1	1659	1	1_0_t1659	0
3661	1	round1_batch0_worker1	1660	1	1_0_t1660	0
3662	1	round1_batch0_worker1	1661	0	1_0_t1661	0
3663	1	round1_batch0_worker1	1662	1	1_0_t1662	0
3664	1	round1_batch0_worker1	1663	0	1_0_t1663	0
3665	1	round1_batch0_worker1	1664	1	1_0_t1664	0
3666	1	round1_batch0_worker1	1665	1	1_0_t1665	0
3667	1	round1_batch0_worker1	1666	1	1_0_t1666	0
3668	1	round1_batch0_worker1	1667	1	1_0_t1667	0
3669	1	round1_batch0_worker1	1668	0	1_0_t1668	0
3670	1	round1_batch0_worker1	1669	0	1_0_t1669	0
3671	1	round1_batch0_worker1	1670	0	1_0_t1670	0
3672	1	round1_batch0_worker1	1671	0	1_0_t1671	0
3673	1	round1_batch0_worker1	1672	0	1_0_t1672	0
3674	1	round1_batch0_worker1	1673	2	1_0_t1673	0
3675	1	round1_batch0_worker1	1674	2	1_0_t1674	0
3676	1	round1_batch0_worker1	1675	0	1_0_t1675	0
3677	1	round1_batch0_worker1	1676	1	1_0_t1676	0
3678	1	round1_batch0_worker1	1677	0	1_0_t1677	0
3679	1	round1_batch0_worker1	1678	2	1_0_t1678	0
3680	1	round1_batch0_worker1	1679	2	1_0_t1679	0
3681	1	round1_batch0_worker1	1680	0	1_0_t1680	0
3682	1	round1_batch0_worker1	1681	1	1_0_t1681	0
3683	1	round1_batch0_worker1	1682	0	1_0_t1682	0
3684	1	round1_batch0_worker1	1683	0	1_0_t1683	0
3685	1	round1_batch0_worker1	1684	0	1_0_t1684	0
3686	1	round1_batch0_worker1	1685	0	1_0_t1685	0
3687	1	round1_batch0_worker1	1686	2	1_0_t1686	0
3688	1	round1_batch0_worker1	1687	1	1_0_t1687	0
3689	1	round1_batch0_worker1	1688	1	1_0_t1688	0
3690	1	round1_batch0_worker1	1689	0	1_0_t1689	0
3691	1	round1_batch0_worker1	1690	0	1_0_t1690	0
3692	1	round1_batch0_worker1	1691	0	1_0_t1691	0
3693	1	round1_batch0_worker1	1692	2	1_0_t1692	0
3694	1	round1_batch0_worker1	1693	0	1_0_t1693	0
3695	1	round1_batch0_worker1	1694	0	1_0_t1694	0
3696	1	round1_batch0_worker1	1695	0	1_0_t1695	0
3697	1	round1_batch0_worker1	1696	1	1_0_t1696	0
3698	1	round1_batch0_worker1	1697	0	1_0_t1697	0
3699	1	round1_batch0_worker1	1698	1	1_0_t1698	0
3700	1	round1_batch0_worker1	1699	0	1_0_t1699	0
3701	1	round1_batch0_worker1	1700	1	1_0_t1700	0
3702	1	round1_batch0_worker1	1701	2	1_0_t1701	0
3703	1	round1_batch0_worker1	1702	1	1_0_t1702	0
3704	1	round1_batch0_worker1	1703	0	1_0_t1703	0
3705	1	round1_batch0_worker1	1704	1	1_0_t1704	0
3706	1	round1_batch0_worker1	1705	2	1_0_t1705	0
3707	1	round1_batch0_worker1	1706	1	1_0_t1706	0
3708	1	round1_batch0_worker1	1707	2	1_0_t1707	0
3709	1	round1_batch0_worker1	1708	1	1_0_t1708	0
3710	1	round1_batch0_worker1	1709	1	1_0_t1709	0
3711	1	round1_batch0_worker1	1710	2	1_0_t1710	0
3712	1	round1_batch0_worker1	1711	0	1_0_t1711	0
3713	1	round1_batch0_worker1	1712	0	1_0_t1712	0
3714	1	round1_batch0_worker1	1713	0	1_0_t1713	0
3715	1	round1_batch0_worker1	1714	0	1_0_t1714	0
3716	1	round1_batch0_worker1	1715	2	1_0_t1715	0
3717	1	round1_batch0_worker1	1716	0	1_0_t1716	0
3718	1	round1_batch0_worker1	1717	0	1_0_t1717	0
3719	1	round1_batch0_worker1	1718	1	1_0_t1718	0
3720	1	round1_batch0_worker1	1719	0	1_0_t1719	0
3721	1	round1_batch0_worker1	1720	1	1_0_t1720	0
3722	1	round1_batch0_worker1	1721	1	1_0_t1721	0
3723	1	round1_batch0_worker1	1722	0	1_0_t1722	0
3724	1	round1_batch0_worker1	1723	0	1_0_t1723	0
3725	1	round1_batch0_worker1	1724	0	1_0_t1724	0
3726	1	round1_batch0_worker1	1725	0	1_0_t1725	0
3727	1	round1_batch0_worker1	1726	1	1_0_t1726	0
3728	1	round1_batch0_worker1	1727	0	1_0_t1727	0
3729	1	round1_batch0_worker1	1728	0	1_0_t1728	0
3730	1	round1_batch0_worker1	1729	0	1_0_t1729	0
3731	1	round1_batch0_worker1	1730	1	1_0_t1730	0
3732	1	round1_batch0_worker1	1731	1	1_0_t1731	0
3733	1	round1_batch0_worker1	1732	0	1_0_t1732	0
3734	1	round1_batch0_worker1	1733	0	1_0_t1733	0
3735	1	round1_batch0_worker1	1734	0	1_0_t1734	0
3736	1	round1_batch0_worker1	1735	2	1_0_t1735	0
3737	1	round1_batch0_worker1	1736	0	1_0_t1736	0
3738	1	round1_batch0_worker1	1737	1	1_0_t1737	0
3739	1	round1_batch0_worker1	1738	1	1_0_t1738	0
3740	1	round1_batch0_worker1	1739	2	1_0_t1739	0
3741	1	round1_batch0_worker1	1740	1	1_0_t1740	0
3742	1	round1_batch0_worker1	1741	0	1_0_t1741	0
3743	1	round1_batch0_worker1	1742	0	1_0_t1742	0
3744	1	round1_batch0_worker1	1743	0	1_0_t1743	0
3745	1	round1_batch0_worker1	1744	0	1_0_t1744	0
3746	1	round1_batch0_worker1	1745	0	1_0_t1745	0
3747	1	round1_batch0_worker1	1746	0	1_0_t1746	0
3748	1	round1_batch0_worker1	1747	1	1_0_t1747	0
3749	1	round1_batch0_worker1	1748	0	1_0_t1748	0
3750	1	round1_batch0_worker1	1749	0	1_0_t1749	0
3751	1	round1_batch0_worker1	1750	2	1_0_t1750	0
3752	1	round1_batch0_worker1	1751	0	1_0_t1751	0
3753	1	round1_batch0_worker1	1752	2	1_0_t1752	0
3754	1	round1_batch0_worker1	1753	0	1_0_t1753	0
3755	1	round1_batch0_worker1	1754	1	1_0_t1754	0
3756	1	round1_batch0_worker1	1755	2	1_0_t1755	0
3757	1	round1_batch0_worker1	1756	2	1_0_t1756	0
3758	1	round1_batch0_worker1	1757	2	1_0_t1757	0
3759	1	round1_batch0_worker1	1758	2	1_0_t1758	0
3760	1	round1_batch0_worker1	1759	0	1_0_t1759	0
3761	1	round1_batch0_worker1	1760	0	1_0_t1760	0
3762	1	round1_batch0_worker1	1761	1	1_0_t1761	0
3763	1	round1_batch0_worker1	1762	1	1_0_t1762	0
3764	1	round1_batch0_worker1	1763	1	1_0_t1763	0
3765	1	round1_batch0_worker1	1764	2	1_0_t1764	0
3766	1	round1_batch0_worker1	1765	1	1_0_t1765	0
3767	1	round1_batch0_worker1	1766	0	1_0_t1766	0
3768	1	round1_batch0_worker1	1767	1	1_0_t1767	0
3769	1	round1_batch0_worker1	1768	2	1_0_t1768	0
3770	1	round1_batch0_worker1	1769	2	1_0_t1769	0
3771	1	round1_batch0_worker1	1770	1	1_0_t1770	0
3772	1	round1_batch0_worker1	1771	0	1_0_t1771	0
3773	1	round1_batch0_worker1	1772	1	1_0_t1772	0
3774	1	round1_batch0_worker1	1773	1	1_0_t1773	0
3775	1	round1_batch0_worker1	1774	0	1_0_t1774	0
3776	1	round1_batch0_worker1	1775	1	1_0_t1775	0
3777	1	round1_batch0_worker1	1776	1	1_0_t1776	0
3778	1	round1_batch0_worker1	1777	0	1_0_t1777	0
3779	1	round1_batch0_worker1	1778	0	1_0_t1778	0
3780	1	round1_batch0_worker1	1779	2	1_0_t1779	0
3781	1	round1_batch0_worker1	1780	1	1_0_t1780	0
3782	1	round1_batch0_worker1	1781	0	1_0_t1781	0
3783	1	round1_batch0_worker1	1782	0	1_0_t1782	0
3784	1	round1_batch0_worker1	1783	1	1_0_t1783	0
3785	1	round1_batch0_worker1	1784	2	1_0_t1784	0
3786	1	round1_batch0_worker1	1785	2	1_0_t1785	0
3787	1	round1_batch0_worker1	1786	2	1_0_t1786	0
3788	1	round1_batch0_worker1	1787	2	1_0_t1787	0
3789	1	round1_batch0_worker1	1788	1	1_0_t1788	0
3790	1	round1_batch0_worker1	1789	1	1_0_t1789	0
3791	1	round1_batch0_worker1	1790	2	1_0_t1790	0
3792	1	round1_batch0_worker1	1791	2	1_0_t1791	0
3793	1	round1_batch0_worker1	1792	2	1_0_t1792	0
3794	1	round1_batch0_worker1	1793	1	1_0_t1793	0
3795	1	round1_batch0_worker1	1794	2	1_0_t1794	0
3796	1	round1_batch0_worker1	1795	0	1_0_t1795	0
3797	1	round1_batch0_worker1	1796	1	1_0_t1796	0
3798	1	round1_batch0_worker1	1797	0	1_0_t1797	0
3799	1	round1_batch0_worker1	1798	1	1_0_t1798	0
3800	1	round1_batch0_worker1	1799	2	1_0_t1799	0
3801	1	round1_batch0_worker1	1800	1	1_0_t1800	0
3802	1	round1_batch0_worker1	1801	1	1_0_t1801	0
3803	1	round1_batch0_worker1	1802	1	1_0_t1802	0
3804	1	round1_batch0_worker1	1803	0	1_0_t1803	0
3805	1	round1_batch0_worker1	1804	1	1_0_t1804	0
3806	1	round1_batch0_worker1	1805	2	1_0_t1805	0
3807	1	round1_batch0_worker1	1806	2	1_0_t1806	0
3808	1	round1_batch0_worker1	1807	0	1_0_t1807	0
3809	1	round1_batch0_worker1	1808	0	1_0_t1808	0
3810	1	round1_batch0_worker1	1809	1	1_0_t1809	0
3811	1	round1_batch0_worker1	1810	2	1_0_t1810	0
3812	1	round1_batch0_worker1	1811	0	1_0_t1811	0
3813	1	round1_batch0_worker1	1812	2	1_0_t1812	0
3814	1	round1_batch0_worker1	1813	1	1_0_t1813	0
3815	1	round1_batch0_worker1	1814	1	1_0_t1814	0
3816	1	round1_batch0_worker1	1815	2	1_0_t1815	0
3817	1	round1_batch0_worker1	1816	2	1_0_t1816	0
3818	1	round1_batch0_worker1	1817	1	1_0_t1817	0
3819	1	round1_batch0_worker1	1818	1	1_0_t1818	0
3820	1	round1_batch0_worker1	1819	1	1_0_t1819	0
3821	1	round1_batch0_worker1	1820	1	1_0_t1820	0
3822	1	round1_batch0_worker1	1821	1	1_0_t1821	0
3823	1	round1_batch0_worker1	1822	2	1_0_t1822	0
3824	1	round1_batch0_worker1	1823	2	1_0_t1823	0
3825	1	round1_batch0_worker1	1824	2	1_0_t1824	0
3826	1	round1_batch0_worker1	1825	1	1_0_t1825	0
3827	1	round1_batch0_worker1	1826	0	1_0_t1826	0
3828	1	round1_batch0_worker1	1827	0	1_0_t1827	0
3829	1	round1_batch0_worker1	1828	2	1_0_t1828	0
3830	1	round1_batch0_worker1	1829	2	1_0_t1829	0
3831	1	round1_batch0_worker1	1830	1	1_0_t1830	0
